"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","map_id","hue","lightness","saturation","ishihara_plate","correct_response"
"true","false","[]","[]","[]","preload","0","818","0.0-0.0","ca079jsn2e","13","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","1721","0.0-1.0","ca079jsn2e","13","900","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","4359","0.0-2.0","ca079jsn2e","13","1633","","","","","","","","","","","","","","","",""
"","","","","","survey-multi-select","3","8679","0.0-3.0","ca079jsn2e","13","4315","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","","","","","","","","",""
"","","","","","html-button-response","4","10736","0.0-4.0","ca079jsn2e","13","2052","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 25 minutes to complete both parts.","0","","","","","","","","","","","","","",""
"","","","","","survey-text","5","22952","0.0-5.0","ca079jsn2e","13","12206","","{""Age"":""18"",""Gender"":""Male"",""Race/ethnicity"":""White"",""Languages"":""English\n""}","","","","","","","","","","","","","",""
"","","","","","html-slider-response","6","30585","0.0-6.0","ca079jsn2e","13","7631","
                            <div style='text-align:left; font-size:20px; line-height:25px; width: 1400px;'>
                                During this experiment you will be asked to rate how much you associate maps with                    different concepts.<br> Below, you can see some examples of the maps you will be asked to rate. Next to the maps
                    is the list of concepts.<br>You will be asked                    to rate how much you associate each map with each concept on a scale from 'not at all' to 'very much' like the
                    one below. <br><br>
                    Now, please look at the list of concepts and maps. For each concept, think about the map you associate 'very
                    much' with the concept.<br>                     When you see that map during the experiment, please rate it near the 'very much' endpoint of the
                    scale.<br>Now, please think about which map you associate 'not at all'                     with each concept. When you see that map during the experiment, please rate it near the 'not at all' endpoint
                    of the scale.<br>
                    Please use the full range of the scale. That is, if a map is somewhat associated with the concept, you would
                    click partway between the middle point and right side of the scale.                    You will be asked to rate each map for a given concept before moving on to the next concept.<br><br>Press the
                    'Continue' button for instructions on how to use the slider.                    <br><br>
                </div>

                <div style=""width: 500px; margin: 0 auto;"">
                    <!-- Centered text paragraphs -->
                    <div style=""text-align: center; width: 500px;"">
                        <p style=""font-size:25px; line-height:18px;"">calm</p>
                        <p style=""font-size:25px; line-height:18px;"">exciting</p>
                        <p style=""font-size:25px;line-height:18px;"">positive</p>
                        <p style=""font-size:25px;line-height:18px;"">negative</p>
                        <p style=""font-size:25px;line-height:18px;"">serious</p>
                        <p style=""font-size:25px;line-height:18px;"">playful</p>
                        <p style=""font-size:25px;line-height:18px;"">trustworthy</p>
                        <p style=""font-size:25px;line-height:18px;"">disturbing</p>
                    </div>

                    <!-- Grid section -->
                   <div style=""display: flex; justify-content: center; padding-top: 15px;"">
                    <div style=""display: grid; grid-template-columns: repeat(8, 80px); grid-gap: 5px; width: auto;"">
                        <img src=""images/R_L_S_37.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_L_S_13.png"" alt=""map"" style=""width: 100%;""><img src=""images/R_D_S_44.png"" alt=""map"" style=""width: 100%;""><img src=""images/Y_L_U_28.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_L_U_15.png"" alt=""map"" style=""width: 100%;""><img src=""images/Y_D_U_33.png"" alt=""map"" style=""width: 100%;""><img src=""images/R_D_U_02.png"" alt=""map"" style=""width: 100%;""><img src=""images/Y_L_S_27.png"" alt=""map"" style=""width: 100%;""><img src=""images/R_L_U_41.png"" alt=""map"" style=""width: 100%;""><img src=""images/G_D_U_12.png"" alt=""map"" style=""width: 100%;""><img src=""images/G_L_S_05.png"" alt=""map"" style=""width: 100%;""><img src=""images/G_L_U_07.png"" alt=""map"" style=""width: 100%;""><img src=""images/Y_D_S_30.png"" alt=""map"" style=""width: 100%;""><img src=""images/G_D_S_10.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_D_S_23.png"" alt=""map"" style=""width: 100%;""><img src=""images/B_D_U_26.png"" alt=""map"" style=""width: 100%;"">
                    </div>
                </div>

                    <!-- Clear floats -->
                    <div style=""clear: both;""></div>
                </div>
                            ","null","","0","maps_anchoring.png","true","","","","","","","","","",""
"","","","","","html-button-response","7","32214","0.0-7.0","ca079jsn2e","13","1627","<div style=""width:800px;""><p style=""text-align:left"">To move the slider, click and drag your cursor to the location of the scale where you would like to make your rating and then let go. When you let go of the slider, your response will be recorded and the next trial will begin. <br>
                    We are interested in your initial impressions of each map for the given concept, so please go with your first intuition. <br>
                    Before you begin the experiment, there will be four training trials for you to practice using the scale. <br>
                     When you are ready to start the training trials, please click ""Continue"".</p><br></div>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","8","33822","0.0-8.0-0.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> right endpoint of the scale</p>

                                    </div>
                                </div>","200","","0","","true","0","true","","","","","","","",""
"","","","","","html-button-response","9","34936","0.0-8.0-1.0","ca079jsn2e","13","610","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","10","36317","0.0-9.0-0.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-200","","0","","true","1","true","","","","","","","",""
"","","","","","html-button-response","11","37391","0.0-9.0-1.0","ca079jsn2e","13","571","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","37571","0.0-10.0-0.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","-3","","0","","true","2","false","","","","","","","",""
"","","","","","html-button-response","13","38761","0.0-10.0-1.0","ca079jsn2e","13","688","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","14","40910","0.0-10.1-0.1","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","94","","0","","true","2","true","","","","","","","",""
"","","","","","html-button-response","15","41953","0.0-10.1-1.1","ca079jsn2e","13","540","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","16","44313","0.0-11.0-0.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-114","","0","","true","3","false","","","","","","","",""
"","","","","","html-button-response","17","45980","0.0-11.0-1.0","ca079jsn2e","13","1164","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","18","48122","0.0-11.1-0.1","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-99","","0","","true","3","true","","","","","","","",""
"","","","","","html-button-response","19","49270","0.0-11.1-1.1","ca079jsn2e","13","644","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","20","49764","0.0-12.0","ca079jsn2e","13","493","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","21","50573","0.0-13.0","ca079jsn2e","13","807","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>exciting</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","51711","0.0-14.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","37","","0","images/R_D_S_44.png","","","","exciting","2","44","R","D","S","",""
"","","","","","html-slider-response","23","53018","0.0-15.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-36","","0","images/Y_L_U_28.png","","","","exciting","1","28","Y","L","U","",""
"","","","","","html-slider-response","24","54037","0.0-16.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","2","","0","images/G_D_S_10.png","","","","exciting","2","10","G","D","S","",""
"","","","","","html-slider-response","25","54928","0.0-17.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","2","","0","images/R_L_S_37.png","","","","exciting","2","37","R","L","S","",""
"","","","","","html-slider-response","26","56054","0.0-18.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","50","","0","images/G_L_U_07.png","","","","exciting","2","07","G","L","U","",""
"","","","","","html-slider-response","27","57036","0.0-19.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-11","","0","images/Y_D_S_30.png","","","","exciting","2","30","Y","D","S","",""
"","","","","","html-slider-response","28","58129","0.0-20.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","50","","0","images/B_L_U_15.png","","","","exciting","2","15","B","L","U","",""
"","","","","","html-slider-response","29","59184","0.0-21.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-21","","0","images/B_L_S_13.png","","","","exciting","2","13","B","L","S","",""
"","","","","","html-slider-response","30","62520","0.0-22.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","90","","0","images/G_D_S_10.png","","","","exciting","1","10","G","D","S","",""
"","","","","","html-slider-response","31","63949","0.0-23.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","42","","0","images/Y_L_S_27.png","","","","exciting","1","27","Y","L","S","",""
"","","","","","html-slider-response","32","65211","0.0-24.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","54","","0","images/B_D_U_26.png","","","","exciting","1","26","B","D","U","",""
"","","","","","html-slider-response","33","66347","0.0-25.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","78","","0","images/Y_L_S_27.png","","","","exciting","2","27","Y","L","S","",""
"","","","","","html-slider-response","34","67416","0.0-26.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","87","","0","images/G_L_S_05.png","","","","exciting","1","05","G","L","S","",""
"","","","","","html-slider-response","35","68856","0.0-27.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/Y_L_U_28.png","","","","exciting","2","28","Y","L","U","",""
"","","","","","html-slider-response","36","70235","0.0-28.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-98","","0","images/Y_D_U_33.png","","","","exciting","1","33","Y","D","U","",""
"","","","","","html-slider-response","37","71630","0.0-29.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/B_L_S_13.png","","","","exciting","1","13","B","L","S","",""
"","","","","","html-slider-response","38","72928","0.0-30.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-157","","0","images/R_D_U_02.png","","","","exciting","1","02","R","D","U","",""
"","","","","","html-slider-response","39","74342","0.0-31.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","166","","0","images/R_L_S_37.png","","","","exciting","1","37","R","L","S","",""
"","","","","","html-slider-response","40","75671","0.0-32.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/R_L_U_41.png","","","","exciting","1","41","R","L","U","",""
"","","","","","html-slider-response","41","77012","0.0-33.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","196","","0","images/G_L_U_07.png","","","","exciting","1","07","G","L","U","",""
"","","","","","html-slider-response","42","78178","0.0-34.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","129","","0","images/B_L_U_15.png","","","","exciting","1","15","B","L","U","",""
"","","","","","html-slider-response","43","79650","0.0-35.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/G_D_U_12.png","","","","exciting","1","12","G","D","U","",""
"","","","","","html-slider-response","44","80986","0.0-36.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-139","","0","images/B_D_U_26.png","","","","exciting","2","26","B","D","U","",""
"","","","","","html-slider-response","45","82334","0.0-37.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","72","","0","images/B_D_S_23.png","","","","exciting","2","23","B","D","S","",""
"","","","","","html-slider-response","46","83571","0.0-38.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-73","","0","images/G_D_U_12.png","","","","exciting","2","12","G","D","U","",""
"","","","","","html-slider-response","47","84860","0.0-39.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-82","","0","images/Y_D_S_30.png","","","","exciting","1","30","Y","D","S","",""
"","","","","","html-slider-response","48","86043","0.0-40.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","64","","0","images/R_D_S_44.png","","","","exciting","1","44","R","D","S","",""
"","","","","","html-slider-response","49","87300","0.0-41.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","96","","0","images/R_L_U_41.png","","","","exciting","2","41","R","L","U","",""
"","","","","","html-slider-response","50","88377","0.0-42.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","90","","0","images/G_L_S_05.png","","","","exciting","2","05","G","L","S","",""
"","","","","","html-slider-response","51","89609","0.0-43.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-81","","0","images/R_D_U_02.png","","","","exciting","2","02","R","D","U","",""
"","","","","","html-slider-response","52","90935","0.0-44.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-118","","0","images/Y_D_U_33.png","","","","exciting","2","33","Y","D","U","",""
"","","","","","html-slider-response","53","92281","0.0-45.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","86","","0","images/B_D_S_23.png","","","","exciting","1","23","B","D","S","",""
"","","","","","html-button-response","54","93710","0.0-46.0","ca079jsn2e","13","928","<p>Great Job! You've finished block 1.<br></br> You have 7 block(s) left to go.<br></br></p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","55","94158","0.0-47.0","ca079jsn2e","13","446","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>playful</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","56","95043","0.0-48.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","82","","0","images/B_L_S_13.png","","","","playful","2","13","B","L","S","",""
"","","","","","html-slider-response","57","96178","0.0-49.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-169","","0","images/Y_D_U_33.png","","","","playful","1","33","Y","D","U","",""
"","","","","","html-slider-response","58","97418","0.0-50.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/G_D_U_12.png","","","","playful","1","12","G","D","U","",""
"","","","","","html-slider-response","59","98917","0.0-51.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/R_L_S_37.png","","","","playful","1","37","R","L","S","",""
"","","","","","html-slider-response","60","100367","0.0-52.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/B_D_U_26.png","","","","playful","2","26","B","D","U","",""
"","","","","","html-slider-response","61","101883","0.0-53.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","181","","0","images/B_D_S_23.png","","","","playful","2","23","B","D","S","",""
"","","","","","html-slider-response","62","103195","0.0-54.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/B_L_U_15.png","","","","playful","2","15","B","L","U","",""
"","","","","","html-slider-response","63","104319","0.0-55.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/B_L_U_15.png","","","","playful","1","15","B","L","U","",""
"","","","","","html-slider-response","64","105633","0.0-56.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-185","","0","images/G_D_S_10.png","","","","playful","1","10","G","D","S","",""
"","","","","","html-slider-response","65","106969","0.0-57.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","128","","0","images/Y_L_U_28.png","","","","playful","2","28","Y","L","U","",""
"","","","","","html-slider-response","66","108233","0.0-58.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","84","","0","images/R_D_S_44.png","","","","playful","1","44","R","D","S","",""
"","","","","","html-slider-response","67","109694","0.0-59.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","121","","0","images/G_L_U_07.png","","","","playful","1","07","G","L","U","",""
"","","","","","html-slider-response","68","111029","0.0-60.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","143","","0","images/R_L_U_41.png","","","","playful","2","41","R","L","U","",""
"","","","","","html-slider-response","69","112228","0.0-61.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-171","","0","images/G_D_S_10.png","","","","playful","2","10","G","D","S","",""
"","","","","","html-slider-response","70","113494","0.0-62.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-130","","0","images/Y_D_U_33.png","","","","playful","2","33","Y","D","U","",""
"","","","","","html-slider-response","71","114917","0.0-63.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","130","","0","images/G_L_U_07.png","","","","playful","2","07","G","L","U","",""
"","","","","","html-slider-response","72","116067","0.0-64.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-144","","0","images/R_D_U_02.png","","","","playful","1","02","R","D","U","",""
