"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept"
"","","","","","html-slider-response","289","534312","0.0-285.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_04.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","56","","0","images/gray_04.png","","","","exciting"
"","","","","","html-slider-response","290","536493","0.0-286.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","196","","0","images/gray_07.png","","","","exciting"
"","","","","","html-slider-response","291","537833","0.0-287.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_09.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","178","","0","images/gray_09.png","","","","exciting"
"","","","","","html-button-response","292","539286","0.0-288.0","f3h03n4xd4","950","<p>Great Job! You've finished block 6.<br></br> You have 2 block(s) left to go.<br></br></p>","0","","","","","","",""
"","","","","","html-button-response","293","540010","0.0-289.0","f3h03n4xd4","722","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>trustworthy</p><br></br>","0","","","","","","",""
"","","","","","html-slider-response","294","541460","0.0-290.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_32.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","96","","0","images/gray_32.png","","","","trustworthy"
"","","","","","html-slider-response","295","543435","0.0-291.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_20.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","186","","0","images/gray_20.png","","","","trustworthy"
"","","","","","html-slider-response","296","544512","0.0-292.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","170","","0","images/gray_13.png","","","","trustworthy"
"","","","","","html-slider-response","297","545631","0.0-293.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_34.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","151","","0","images/gray_34.png","","","","trustworthy"
"","","","","","html-slider-response","298","546972","0.0-294.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_38.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","93","","0","images/gray_38.png","","","","trustworthy"
"","","","","","html-slider-response","299","548954","0.0-295.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","191","","0","images/gray_28.png","","","","trustworthy"
"","","","","","html-slider-response","300","550293","0.0-296.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","183","","0","images/gray_10.png","","","","trustworthy"
"","","","","","html-slider-response","301","552194","0.0-297.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_16.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-157","","0","images/gray_16.png","","","","trustworthy"
"","","","","","html-slider-response","302","554103","0.0-298.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","190","","0","images/gray_07.png","","","","trustworthy"
"","","","","","html-slider-response","303","555814","0.0-299.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_08.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-128","","0","images/gray_08.png","","","","trustworthy"
"","","","","","html-slider-response","304","557056","0.0-300.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-130","","0","images/gray_05.png","","","","trustworthy"
"","","","","","html-slider-response","305","558643","0.0-301.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_22.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-130","","0","images/gray_22.png","","","","trustworthy"
"","","","","","html-slider-response","306","559992","0.0-302.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_24.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-162","","0","images/gray_24.png","","","","trustworthy"
"","","","","","html-slider-response","307","561078","0.0-303.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-182","","0","images/gray_44.png","","","","trustworthy"
"","","","","","html-slider-response","308","563620","0.0-304.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_14.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-96","","0","images/gray_14.png","","","","trustworthy"
"","","","","","html-slider-response","309","565510","0.0-305.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_17.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-41","","0","images/gray_17.png","","","","trustworthy"
"","","","","","html-slider-response","310","567617","0.0-306.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-20","","0","images/gray_02.png","","","","trustworthy"
"","","","","","html-slider-response","311","569467","0.0-307.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_21.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","191","","0","images/gray_21.png","","","","trustworthy"
"","","","","","html-slider-response","312","572026","0.0-308.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_25.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","44","","0","images/gray_25.png","","","","trustworthy"
"","","","","","html-slider-response","313","573251","0.0-309.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","34","","0","images/gray_15.png","","","","trustworthy"
"","","","","","html-slider-response","314","575423","0.0-310.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_01.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","20","","0","images/gray_01.png","","","","trustworthy"
"","","","","","html-slider-response","315","578136","0.0-311.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_19.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","127","","0","images/gray_19.png","","","","trustworthy"
"","","","","","html-slider-response","316","579173","0.0-312.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_43.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","121","","0","images/gray_43.png","","","","trustworthy"
"","","","","","html-slider-response","317","581897","0.0-313.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","195","","0","images/gray_30.png","","","","trustworthy"
"","","","","","html-slider-response","318","583015","0.0-314.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_04.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","195","","0","images/gray_04.png","","","","trustworthy"
"","","","","","html-slider-response","319","585105","0.0-315.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_29.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","194","","0","images/gray_29.png","","","","trustworthy"
"","","","","","html-slider-response","320","589061","0.0-316.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_06.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-18","","0","images/gray_06.png","","","","trustworthy"
"","","","","","html-slider-response","321","591915","0.0-317.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","58","","0","images/gray_27.png","","","","trustworthy"
"","","","","","html-slider-response","322","593798","0.0-318.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","144","","0","images/gray_33.png","","","","trustworthy"
"","","","","","html-slider-response","323","595871","0.0-319.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_18.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","124","","0","images/gray_18.png","","","","trustworthy"
"","","","","","html-slider-response","324","597739","0.0-320.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_42.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","69","","0","images/gray_42.png","","","","trustworthy"
"","","","","","html-slider-response","325","598906","0.0-321.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","71","","0","images/gray_37.png","","","","trustworthy"
"","","","","","html-slider-response","326","600765","0.0-322.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-31","","0","images/gray_12.png","","","","trustworthy"
"","","","","","html-slider-response","327","601883","0.0-323.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-67","","0","images/gray_23.png","","","","trustworthy"
"","","","","","html-slider-response","328","603653","0.0-324.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-119","","0","images/gray_41.png","","","","trustworthy"
"","","","","","html-slider-response","329","606154","0.0-325.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_36.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/gray_36.png","","","","trustworthy"
"","","","","","html-slider-response","330","608966","0.0-326.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","26","","0","images/gray_26.png","","","","trustworthy"
"","","","","","html-slider-response","331","611139","0.0-327.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_31.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/gray_31.png","","","","trustworthy"
"","","","","","html-slider-response","332","613038","0.0-328.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_11.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","30","","0","images/gray_11.png","","","","trustworthy"
"","","","","","html-slider-response","333","614123","0.0-329.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_03.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","2","","0","images/gray_03.png","","","","trustworthy"
"","","","","","html-slider-response","334","615786","0.0-330.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_35.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","14","","0","images/gray_35.png","","","","trustworthy"
"","","","","","html-slider-response","335","618516","0.0-331.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_09.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","25","","0","images/gray_09.png","","","","trustworthy"
"","","","","","html-slider-response","336","620160","0.0-332.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_39.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","20","","0","images/gray_39.png","","","","trustworthy"
"","","","","","html-slider-response","337","621361","0.0-333.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_40.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","49","","0","images/gray_40.png","","","","trustworthy"
"","","","","","html-button-response","338","622535","0.0-334.0","f3h03n4xd4","670","<p>Great Job! You've finished block 7.<br></br> You have 1 block(s) left to go.<br></br></p>","0","","","","","","",""
"","","","","","html-button-response","339","623111","0.0-335.0","f3h03n4xd4","575","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>positive</p><br></br>","0","","","","","","",""
"","","","","","html-slider-response","340","624726","0.0-336.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","74","","0","images/gray_12.png","","","","positive"
"","","","","","html-slider-response","341","626880","0.0-337.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-46","","0","images/gray_27.png","","","","positive"
"","","","","","html-slider-response","342","628222","0.0-338.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_38.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-57","","0","images/gray_38.png","","","","positive"
"","","","","","html-slider-response","343","630623","0.0-339.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_20.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","45","","0","images/gray_20.png","","","","positive"
"","","","","","html-slider-response","344","632022","0.0-340.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_42.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","42","","0","images/gray_42.png","","","","positive"
"","","","","","html-slider-response","345","633676","0.0-341.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_31.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","185","","0","images/gray_31.png","","","","positive"
"","","","","","html-slider-response","346","635691","0.0-342.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_11.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-55","","0","images/gray_11.png","","","","positive"
"","","","","","html-slider-response","347","637657","0.0-343.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","144","","0","images/gray_30.png","","","","positive"
"","","","","","html-slider-response","348","639761","0.0-344.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_24.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-47","","0","images/gray_24.png","","","","positive"
"","","","","","html-slider-response","349","641605","0.0-345.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-101","","0","images/gray_33.png","","","","positive"
"","","","","","html-slider-response","350","643620","0.0-346.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_34.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","44","","0","images/gray_34.png","","","","positive"
"","","","","","html-slider-response","351","645084","0.0-347.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","102","","0","images/gray_37.png","","","","positive"
"","","","","","html-slider-response","352","646293","0.0-348.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","48","","0","images/gray_07.png","","","","positive"
"","","","","","html-slider-response","353","647486","0.0-349.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","69","","0","images/gray_28.png","","","","positive"
"","","","","","html-slider-response","354","649443","0.0-350.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_36.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","194","","0","images/gray_36.png","","","","positive"
"","","","","","html-slider-response","355","651631","0.0-351.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_09.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","39","","0","images/gray_09.png","","","","positive"
"","","","","","html-slider-response","356","653318","0.0-352.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_21.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","194","","0","images/gray_21.png","","","","positive"
"","","","","","html-slider-response","357","655473","0.0-353.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_22.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","81","","0","images/gray_22.png","","","","positive"
"","","","","","html-slider-response","358","657152","0.0-354.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","76","","0","images/gray_10.png","","","","positive"
"","","","","","html-slider-response","359","658722","0.0-355.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_32.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-104","","0","images/gray_32.png","","","","positive"
"","","","","","html-slider-response","360","660243","0.0-356.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-102","","0","images/gray_26.png","","","","positive"
"","","","","","html-slider-response","361","661412","0.0-357.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_03.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-198","","0","images/gray_03.png","","","","positive"
"","","","","","html-slider-response","362","662482","0.0-358.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_08.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-188","","0","images/gray_08.png","","","","positive"
"","","","","","html-slider-response","363","663617","0.0-359.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-177","","0","images/gray_05.png","","","","positive"
"","","","","","html-slider-response","364","664685","0.0-360.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_35.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-177","","0","images/gray_35.png","","","","positive"
"","","","","","html-slider-response","365","666817","0.0-361.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_29.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","194","","0","images/gray_29.png","","","","positive"
"","","","","","html-slider-response","366","668059","0.0-362.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_43.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","186","","0","images/gray_43.png","","","","positive"
"","","","","","html-slider-response","367","669136","0.0-363.0","f3h03n4xd4","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_04.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","196","","0","images/gray_04.png","","","","positive"
